,start,end,delta
73,1627644358700.1094,1627644358869.0,168.890625
74,1627644358729.0308,1627644358863.0,133.96923828125
75,1627644358758.9526,1627644359015.0,256.04736328125
76,1627644358773.9102,1627644358899.0,125.08984375
77,1627644358789.8684,1627644358931.0,141.131591796875
78,1627644358821.782,1627644359153.0,331.218017578125
79,1627644358856.689,1627644359213.0,356.31103515625
80,1627644358886.6094,1627644359080.0,193.390625
81,1627644358914.566,1627644359108.0,193.43408203125
82,1627644358933.4841,1627644359220.0,286.515869140625
83,1627644358971.4277,1627644359249.0,277.572265625
84,1627644358996.3572,1627644359145.0,148.642822265625
85,1627644359031.3142,1627644359184.0,152.685791015625
86,1627644359057.2463,1627644359279.0,221.753662109375
87,1627644359075.1975,1627644359330.0,254.802490234375
88,1627644359105.1172,1627644359403.0,297.8828125
89,1627644359137.0327,1627644359360.0,222.96728515625
90,1627644359166.951,1627644359355.0,188.049072265625
91,1627644359195.8872,1627644359403.0,207.11279296875
92,1627644359210.8362,1627644359410.0,199.163818359375
93,1627644359240.7532,1627644359448.0,207.246826171875
94,1627644359256.7124,1627644359452.0,195.28759765625
95,1627644359272.6682,1627644359475.0,202.331787109375
96,1627644359288.6262,1627644359503.0,214.373779296875
97,1627644359303.5854,1627644359519.0,215.41455078125
98,1627644359337.4949,1627644359515.0,177.505126953125
99,1627644359371.4045,1627644359547.0,175.595458984375
100,1627644359402.3218,1627644359555.0,152.67822265625
101,1627644359428.2522,1627644359591.0,162.747802734375
102,1627644359458.1719,1627644359583.0,124.828125
103,1627644359477.1226,1627644359621.0,143.87744140625
104,1627644359511.0322,1627644359634.0,122.9677734375
105,1627644359536.962,1627644359656.0,119.0380859375
106,1627644359556.9102,1627644359761.0,204.08984375
107,1627644359588.823,1627644359789.0,200.177001953125
108,1627644359613.757,1627644359684.0,70.242919921875
109,1627644359643.6772,1627644359716.0,72.32275390625
110,1627644359660.633,1627644359824.0,163.366943359375
111,1627644359691.5796,1627644359859.0,167.42041015625
112,1627644359705.5369,1627644359860.0,154.463134765625
113,1627644359722.4648,1627644359897.0,174.53515625
114,1627644359750.3904,1627644359896.0,145.609619140625
115,1627644359767.3455,1627644359929.0,161.654541015625
116,1627644359796.2937,1627644359932.0,135.706298828125
117,1627644359814.2202,1627644359969.0,154.77978515625
118,1627644359843.143,1627644359965.0,121.85693359375
119,1627644359872.097,1627644359995.0,122.903076171875
120,1627644359887.0256,1627644360120.0,232.974365234375
121,1627644359918.9397,1627644360154.0,235.060302734375
122,1627644359951.8591,1627644360026.0,74.140869140625
123,1627644359979.7769,1627644360170.0,190.22314453125
124,1627644359996.7332,1627644360295.0,298.266845703125
125,1627644360029.6787,1627644360436.0,406.3212890625
126,1627644360066.6392,1627644360198.0,131.36083984375
127,1627644360093.5645,1627644360230.0,136.435546875
128,1627644360122.4873,1627644360470.0,347.5126953125
129,1627644360154.4028,1627644360502.0,347.59716796875
130,1627644360183.4648,1627644360260.0,76.53515625
131,1627644360203.4106,1627644360298.0,94.58935546875
132,1627644360232.3984,1627644360534.0,301.6015625
133,1627644360247.359,1627644360581.0,333.64111328125
134,1627644360266.3076,1627644360436.0,169.6923828125
135,1627644360298.2253,1627644360574.0,275.774658203125
136,1627644360336.1765,1627644360600.0,263.823486328125
137,1627644360374.0256,1627644360632.0,257.974365234375
138,1627644360389.189,1627644360609.0,219.81103515625
139,1627644360404.7517,1627644360641.0,236.248291015625
140,1627644360420.7095,1627644360669.0,248.29052734375
141,1627644360440.659,1627644360714.0,273.341064453125
142,1627644360467.5835,1627644360678.0,210.41650390625
143,1627644360497.504,1627644360723.0,225.49609375
144,1627644360529.4773,1627644360747.0,217.522705078125
145,1627644360558.401,1627644360900.0,341.59912109375
146,1627644360590.315,1627644360774.0,183.68505859375
147,1627644360618.2402,1627644360904.0,285.759765625
148,1627644360638.1887,1627644360944.0,305.811279296875
149,1627644360668.1074,1627644360969.0,300.892578125
150,1627644360699.0244,1627644360935.0,235.9755859375
151,1627644360731.936,1627644360973.0,241.06396484375
152,1627644360759.8608,1627644361003.0,243.13916015625
153,1627644360787.786,1627644361163.0,375.214111328125
154,1627644360803.7441,1627644361011.0,207.255859375
155,1627644360817.7065,1627644361039.0,221.29345703125
156,1627644360835.6582,1627644361195.0,359.341796875
157,1627644360864.5813,1627644361230.0,365.418701171875
158,1627644360880.5383,1627644361186.0,305.461669921875
159,1627644360911.4553,1627644361230.0,318.544677734375
160,1627644360945.366,1627644361374.0,428.634033203125
161,1627644360976.2827,1627644361413.0,436.71728515625
162,1627644361007.1997,1627644361374.0,366.80029296875
163,1627644361032.133,1627644361507.0,474.866943359375
164,1627644361048.0896,1627644361441.0,392.910400390625
165,1627644361063.0493,1627644361469.0,405.95068359375
166,1627644361087.016,1627644361538.0,450.98388671875
167,1627644361132.8572,1627644361568.0,435.142822265625
168,1627644361155.7944,1627644361499.0,343.20556640625
169,1627644361188.7056,1627644361532.0,343.29443359375
170,1627644361218.625,1627644361597.0,378.375
171,1627644361258.9597,1627644361629.0,370.040283203125
172,1627644361294.8555,1627644361681.0,386.14453125
173,1627644361310.91,1627644361710.0,399.090087890625
174,1627644361326.867,1627644361659.0,332.133056640625
175,1627644361355.8662,1627644361692.0,336.1337890625
176,1627644361375.8125,1627644361742.0,366.1875
177,1627644361402.7397,1627644361775.0,372.26025390625
178,1627644361419.694,1627644361725.0,305.305908203125
179,1627644361448.6174,1627644361756.0,307.382568359375
180,1627644361463.5786,1627644361813.0,349.42138671875
181,1627644361493.4988,1627644361844.0,350.501220703125
182,1627644361526.4087,1627644361790.0,263.59130859375
183,1627644361558.3242,1627644361825.0,266.67578125
184,1627644361588.2444,1627644361877.0,288.755615234375
185,1627644361604.2017,1627644362020.0,415.79833984375
186,1627644361619.1619,1627644361856.0,236.838134765625
187,1627644361650.0781,1627644361887.0,236.921875
188,1627644361679.9983,1627644362051.0,371.001708984375
189,1627644361713.9092,1627644362083.0,369.0908203125
190,1627644361742.8303,1627644361930.0,187.169677734375
191,1627644361774.7458,1627644361948.0,173.254150390625
192,1627644361802.6704,1627644362115.0,312.32958984375
193,1627644361833.5874,1627644362143.0,309.41259765625
194,1627644361851.5408,1627644361978.0,126.459228515625
195,1627644361882.4587,1627644362016.0,133.541259765625
196,1627644361910.3835,1627644362178.0,267.616455078125
197,1627644361927.3364,1627644362207.0,279.66357421875
198,1627644361941.2998,1627644362065.0,123.7001953125
199,1627644361957.257,1627644362173.0,215.742919921875
200,1627644361974.2117,1627644362239.0,264.788330078125
201,1627644362005.1287,1627644362263.0,257.871337890625
202,1627644362037.0442,1627644362313.0,275.955810546875
203,1627644362067.9617,1627644362348.0,280.038330078125
204,1627644362097.8806,1627644362296.0,198.119384765625
205,1627644362113.8384,1627644362335.0,221.16162109375
206,1627644362145.7546,1627644362385.0,239.245361328125
207,1627644362176.671,1627644362419.0,242.3291015625
208,1627644362204.595,1627644362378.0,173.405029296875
209,1627644362234.5535,1627644362408.0,173.446533203125
210,1627644362249.5474,1627644362451.0,201.45263671875
211,1627644362267.464,1627644362615.0,347.535888671875
212,1627644362301.3743,1627644362593.0,291.625732421875
213,1627644362328.3022,1627644362614.0,285.69775390625
214,1627644362360.2166,1627644362646.0,285.783447265625
215,1627644362392.131,1627644362679.0,286.868896484375
216,1627644362422.0527,1627644362651.0,228.947265625
217,1627644362451.9712,1627644362690.0,238.02880859375
218,1627644362480.8936,1627644362713.0,232.1064453125
219,1627644362502.5522,1627644362744.0,241.44775390625
220,1627644362532.4465,1627644362819.0,286.553466796875
221,1627644362564.3625,1627644362857.0,292.637451171875
222,1627644362593.2834,1627644362775.0,181.716552734375
223,1627644362624.1997,1627644362808.0,183.80029296875
224,1627644362656.1152,1627644362890.0,233.884765625
225,1627644362687.0322,1627644362924.0,236.9677734375
226,1627644362716.9514,1627644362843.0,126.048583984375
227,1627644362747.8696,1627644362878.0,130.13037109375
228,1627644362778.7856,1627644362952.0,173.21435546875
229,1627644362807.71,1627644362983.0,175.2900390625
230,1627644362837.6309,1627644362911.0,73.369140625
231,1627644362866.552,1627644362943.0,76.447998046875
232,1627644362886.497,1627644363016.0,129.5029296875
233,1627644362915.4211,1627644363167.0,251.578857421875
234,1627644362945.3394,1627644363139.0,193.66064453125
235,1627644362973.2651,1627644363176.0,202.73486328125
236,1627644362990.2197,1627644363205.0,214.7802734375
237,1627644363004.1829,1627644363348.0,343.817138671875
238,1627644363021.1372,1627644363214.0,192.86279296875
239,1627644363035.1,1627644363248.0,212.89990234375
240,1627644363058.8684,1627644363382.0,323.131591796875
241,1627644363091.7844,1627644363426.0,334.215576171875
242,1627644363134.6616,1627644363274.0,139.33837890625
243,1627644363163.584,1627644363311.0,147.416015625
244,1627644363194.5044,1627644363457.0,262.49560546875
245,1627644363223.4255,1627644363489.0,265.574462890625
246,1627644363239.3823,1627644363338.0,98.61767578125
247,1627644363268.3037,1627644363373.0,104.6962890625
248,1627644363284.2625,1627644363521.0,236.737548828125
249,1627644363300.2185,1627644363551.0,250.781494140625
250,1627644363329.1423,1627644363413.0,83.857666015625
251,1627644363362.0532,1627644363447.0,84.94677734375
252,1627644363393.968,1627644363581.0,187.031982421875
253,1627644363425.8833,1627644363617.0,191.11669921875
254,1627644363455.8025,1627644363608.0,152.197509765625
255,1627644363485.724,1627644363643.0,157.27587890625
256,1627644363516.7502,1627644363653.0,136.249755859375
257,1627644363530.743,1627644363681.0,150.257080078125
258,1627644363545.6694,1627644363775.0,229.33056640625
259,1627644363561.6614,1627644363827.0,265.338623046875
260,1627644363577.5862,1627644363709.0,131.413818359375
261,1627644363609.4983,1627644363741.0,131.501708984375
262,1627644363638.421,1627644363843.0,204.5791015625
263,1627644363669.34,1627644363877.0,207.659912109375
264,1627644363685.2974,1627644363772.0,86.70263671875
265,1627644363716.215,1627644363821.0,104.784912109375
266,1627644363732.1697,1627644363926.0,193.830322265625
267,1627644363761.125,1627644363957.0,195.875
268,1627644363779.0469,1627644363840.0,60.953125
269,1627644363810.9624,1627644363878.0,67.03759765625
270,1627644363838.888,1627644364088.0,249.112060546875
271,1627644363871.7976,1627644364122.0,250.202392578125
272,1627644363899.723,1627644364073.0,173.277099609375
273,1627644363917.6746,1627644364114.0,196.325439453125
274,1627644363932.6365,1627644364157.0,224.363525390625
275,1627644363963.5852,1627644364301.0,337.414794921875
276,1627644363986.6091,1627644364144.0,157.390869140625
277,1627644364016.8652,1627644364178.0,161.134765625
278,1627644364045.7815,1627644364354.0,308.218505859375
279,1627644364071.7085,1627644364469.0,397.29150390625
280,1627644364101.6284,1627644364206.0,104.37158203125
281,1627644364131.5486,1627644364236.0,104.451416015625
282,1627644364151.4978,1627644364503.0,351.502197265625
283,1627644364179.5557,1627644364536.0,356.4443359375
284,1627644364211.119,1627644364383.0,171.881103515625
285,1627644364241.3687,1627644364409.0,167.63134765625
286,1627644364260.0059,1627644364572.0,311.994140625
287,1627644364285.9346,1627644364719.0,433.0654296875
288,1627644364303.8523,1627644364442.0,138.147705078125
289,1627644364333.8098,1627644364486.0,152.190185546875
290,1627644364350.7268,1627644364748.0,397.273193359375
291,1627644364379.6843,1627644364781.0,401.315673828125
292,1627644364410.5676,1627644364512.0,101.432373046875
293,1627644364442.2122,1627644364540.0,97.787841796875
294,1627644364475.123,1627644364879.0,403.876953125
295,1627644364507.0388,1627644364891.0,383.961181640625
296,1627644364534.9634,1627644364584.0,49.03662109375
297,1627644364564.8853,1627644364617.0,52.11474609375
298,1627644364595.801,1627644364922.0,326.198974609375
299,1627644364612.7559,1627644364967.0,354.244140625
300,1627644364626.718,1627644364781.0,154.281982421875
301,1627644364642.6755,1627644364833.0,190.324462890625
302,1627644364663.9197,1627644364999.0,335.080322265625
303,1627644364689.219,1627644365031.0,341.781005859375
304,1627644364703.1777,1627644364868.0,164.822265625
305,1627644364720.135,1627644364912.0,191.864990234375
306,1627644364752.0498,1627644365062.0,309.9501953125
307,1627644364783.964,1627644365197.0,413.035888671875
308,1627644364818.8696,1627644364978.0,159.13037109375
309,1627644364844.8027,1627644365016.0,171.197265625
310,1627644364877.714,1627644365234.0,356.285888671875
311,1627644364907.6353,1627644365268.0,360.36474609375
312,1627644364938.549,1627644365135.0,196.450927734375
313,1627644364968.4707,1627644365168.0,199.529296875
314,1627644365001.3853,1627644365301.0,299.61474609375
315,1627644365030.3062,1627644365337.0,306.69384765625
316,1627644365061.2214,1627644365203.0,141.778564453125
317,1627644365091.1414,1627644365239.0,147.858642578125
318,1627644365105.104,1627644365377.0,271.89599609375
319,1627644365121.061,1627644365407.0,285.93896484375
320,1627644365152.9753,1627644365274.0,121.024658203125
321,1627644365170.9282,1627644365307.0,136.07177734375
322,1627644365201.8462,1627644365558.0,356.15380859375
323,1627644365227.7766,1627644365615.0,387.223388671875
324,1627644365257.6968,1627644365343.0,85.30322265625
325,1627644365287.6157,1627644365534.0,246.38427734375
326,1627644365307.5627,1627644365656.0,348.437255859375
327,1627644365337.4841,1627644365686.0,348.515869140625
328,1627644365366.405,1627644365576.0,209.594970703125
329,1627644365384.3562,1627644365631.0,246.643798828125
330,1627644365415.275,1627644365718.0,302.72509765625
331,1627644365453.909,1627644365753.0,299.091064453125
332,1627644365497.7905,1627644365672.0,174.20947265625
333,1627644365540.6343,1627644365702.0,161.36572265625
334,1627644365575.539,1627644365797.0,221.4609375
335,1627644365618.4246,1627644365935.0,316.575439453125
336,1627644365645.3525,1627644365737.0,91.6474609375
337,1627644365675.273,1627644365773.0,97.72705078125
338,1627644365693.224,1627644365967.0,273.77587890625
339,1627644365724.1416,1627644366006.0,281.8583984375
340,1627644365754.0623,1627644365807.0,52.937744140625
341,1627644365784.9788,1627644365842.0,57.021240234375
342,1627644365815.8965,1627644366039.0,223.103515625
343,1627644365844.8523,1627644366202.0,357.147705078125
344,1627644365860.069,1627644365905.0,44.930908203125
345,1627644365876.0276,1627644365935.0,58.972412109375
346,1627644365889.99,1627644366236.0,346.010009765625
347,1627644365908.982,1627644366268.0,359.01806640625
348,1627644365938.8586,1627644365989.0,50.141357421875
349,1627644365971.7712,1627644366023.0,51.228759765625
350,1627644366002.6882,1627644366311.0,308.311767578125
351,1627644366029.6167,1627644366346.0,316.38330078125
352,1627644366045.5732,1627644366088.0,42.4267578125
353,1627644366062.5625,1627644366120.0,57.4375
354,1627644366077.5208,1627644366383.0,305.479248046875
355,1627644366107.4402,1627644366523.0,415.559814453125
356,1627644366121.422,1627644366285.0,163.577880859375
357,1627644366138.4092,1627644366317.0,178.5908203125
358,1627644366161.1663,1627644366563.0,401.833740234375
359,1627644366185.0605,1627644366597.0,411.939453125
360,1627644366214.0237,1627644366355.0,140.976318359375
361,1627644366232.9312,1627644366393.0,160.06884765625
362,1627644366261.8528,1627644366630.0,368.147216796875
363,1627644366291.7742,1627644366661.0,369.225830078125
364,1627644366310.7263,1627644366430.0,119.273681640625
365,1627644366336.6545,1627644366456.0,119.345458984375
366,1627644366356.6,1627644366801.0,444.39990234375
367,1627644366386.5198,1627644366832.0,445.480224609375
368,1627644366415.4421,1627644366487.0,71.557861328125
369,1627644366445.3613,1627644366536.0,90.638671875
370,1627644366462.3496,1627644366864.0,401.650390625
371,1627644366494.263,1627644366905.0,410.737060546875
372,1627644366527.1453,1627644366580.0,52.854736328125
373,1627644366553.075,1627644366612.0,58.925048828125
374,1627644366584.9883,1627644366930.0,345.01171875
375,1627644366612.946,1627644366973.0,360.053955078125
376,1627644366630.8662,1627644366786.0,155.1337890625
377,1627644366661.7832,1627644367006.0,344.216796875
378,1627644366690.705,1627644367013.0,322.294921875
379,1627644366706.6646,1627644367047.0,340.33544921875
380,1627644366722.621,1627644366968.0,245.37890625
381,1627644366737.5825,1627644367011.0,273.41748046875
382,1627644366754.5369,1627644367088.0,333.463134765625
383,1627644366785.4543,1627644367151.0,365.545654296875
384,1627644366813.3777,1627644367161.0,347.622314453125
385,1627644366829.2375,1627644367194.0,364.762451171875
386,1627644366859.6526,1627644367146.0,286.347412109375
387,1627644366890.8953,1627644367181.0,290.104736328125
388,1627644366925.8022,1627644367238.0,312.19775390625
389,1627644366952.7317,1627644367266.0,313.268310546875
390,1627644366973.6746,1627644367216.0,242.325439453125
391,1627644367001.6006,1627644367251.0,249.3994140625
392,1627644367032.5168,1627644367313.0,280.483154296875
393,1627644367050.4688,1627644367348.0,297.53125
394,1627644367078.3943,1627644367290.0,211.605712890625
395,1627644367108.316,1627644367338.0,229.68408203125
396,1627644367122.3093,1627644367521.0,398.690673828125
397,1627644367141.2266,1627644367538.0,396.7734375
398,1627644367171.1482,1627644367371.0,199.851806640625
399,1627644367201.073,1627644367397.0,195.927001953125
400,1627644367221.0156,1627644367574.0,352.984375
401,1627644367248.941,1627644367732.0,483.05908203125
402,1627644367279.8557,1627644367435.0,155.144287109375
403,1627644367310.7727,1627644367467.0,156.227294921875
404,1627644367343.685,1627644367743.0,399.31494140625
405,1627644367374.6025,1627644367790.0,415.3974609375
406,1627644367404.522,1627644367505.0,100.47802734375
407,1627644367435.4397,1627644367544.0,108.560302734375
408,1627644367464.3633,1627644367809.0,344.63671875
409,1627644367497.2754,1627644367846.0,348.724609375
410,1627644367525.2048,1627644367579.0,53.795166015625
411,1627644367554.156,1627644367606.0,51.843994140625
412,1627644367571.0767,1627644367877.0,305.92333984375
413,1627644367599.9995,1627644367910.0,310.00048828125
414,1627644367615.645,1627644367656.0,40.35498046875
415,1627644367633.5957,1627644367689.0,55.404296875
416,1627644367669.4988,1627644367947.0,277.501220703125
417,1627644367694.403,1627644367978.0,283.596923828125
418,1627644367712.3518,1627644367762.0,49.648193359375
419,1627644367739.279,1627644367795.0,55.720947265625
420,1627644367771.1943,1627644368010.0,238.8056640625
421,1627644367800.1165,1627644368041.0,240.883544921875
422,1627644367816.0747,1627644367863.0,46.92529296875
423,1627644367833.0286,1627644367905.0,71.971435546875
424,1627644367866.9387,1627644368083.0,216.061279296875
425,1627644367893.8655,1627644368112.0,218.134521484375
426,1627644367926.7795,1627644368077.0,150.220458984375
427,1627644367953.707,1627644368117.0,163.29296875
428,1627644367968.6658,1627644368147.0,178.334228515625
429,1627644367984.625,1627644368333.0,348.375
430,1627644368002.5754,1627644368151.0,148.424560546875
431,1627644368031.5413,1627644368182.0,150.458740234375
432,1627644368060.4583,1627644368370.0,309.541748046875
433,1627644368081.3643,1627644368406.0,324.6357421875
434,1627644368109.2893,1627644368342.0,232.710693359375
435,1627644368140.2083,1627644368387.0,246.791748046875
436,1627644368168.135,1627644368543.0,374.864990234375
437,1627644368186.104,1627644368579.0,392.89599609375
438,1627644368207.1858,1627644368418.0,210.814208984375
439,1627644368233.964,1627644368448.0,214.035888671875
440,1627644368271.3376,1627644368714.0,442.662353515625
441,1627644368302.2148,1627644368748.0,445.78515625
442,1627644368327.1428,1627644368492.0,164.857177734375
443,1627644368357.0642,1627644368520.0,162.935791015625
444,1627644368377.0103,1627644368769.0,391.98974609375
445,1627644368403.9375,1627644368809.0,405.0625
446,1627644368434.8552,1627644368554.0,119.144775390625
447,1627644368456.7964,1627644368591.0,134.20361328125
448,1627644368481.7292,1627644368846.0,364.270751953125
449,1627644368513.6511,1627644368877.0,363.348876953125
450,1627644368545.5586,1627644368624.0,78.44140625
451,1627644368575.4802,1627644368652.0,76.519775390625
452,1627644368606.3965,1627644368920.0,313.603515625
453,1627644368622.3533,1627644368944.0,321.646728515625
454,1627644368651.276,1627644368696.0,44.72412109375
455,1627644368670.2266,1627644368729.0,58.7734375
456,1627644368702.1677,1627644368983.0,280.832275390625
457,1627644368730.0728,1627644369129.0,398.92724609375
458,1627644368758.9956,1627644368811.0,52.00439453125
459,1627644368778.9429,1627644368959.0,180.05712890625
460,1627644368807.866,1627644369267.0,459.134033203125
461,1627644368835.7905,1627644369298.0,462.20947265625
462,1627644368852.746,1627644369027.0,174.25390625
463,1627644368884.8025,1627644369028.0,143.197509765625
464,1627644368913.7246,1627644369333.0,419.275390625
465,1627644368928.6855,1627644369471.0,542.314453125
466,1627644368961.5977,1627644369057.0,95.40234375
467,1627644368989.5222,1627644369086.0,96.477783203125
468,1627644369021.4368,1627644369499.0,477.563232421875
469,1627644369052.7532,1627644369530.0,477.246826171875
470,1627644369082.6729,1627644369135.0,52.3271484375
471,1627644369099.6284,1627644369160.0,60.37158203125
472,1627644369134.537,1627644369562.0,427.462890625
473,1627644369160.4653,1627644369597.0,436.53466796875
474,1627644369182.5735,1627644369232.0,49.426513671875
475,1627644369209.4985,1627644369266.0,56.50146484375
476,1627644369238.4214,1627644369860.0,621.57861328125
477,1627644369253.4136,1627644369781.0,527.58642578125
478,1627644369272.331,1627644369319.0,46.6689453125
479,1627644369303.282,1627644369352.0,48.718017578125
480,1627644369332.171,1627644369822.0,489.8291015625
481,1627644369359.133,1627644369856.0,496.866943359375
482,1627644369383.3003,1627644369439.0,55.69970703125
483,1627644369408.1938,1627644369582.0,173.80615234375
484,1627644369423.1536,1627644370028.0,604.846435546875
485,1627644369444.2417,1627644370196.0,751.75830078125
486,1627644369471.1555,1627644369620.0,148.844482421875
487,1627644369485.1558,1627644369658.0,172.84423828125
488,1627644369503.6267,1627644370220.0,716.373291015625
489,1627644369533.5469,1627644370257.0,723.453125
490,1627644369565.5022,1627644369701.0,135.497802734375
491,1627644369596.3838,1627644369733.0,136.6162109375
492,1627644369627.295,1627644370289.0,661.705078125
493,1627644369658.2126,1627644370434.0,775.787353515625
494,1627644369687.1348,1627644369875.0,187.865234375
495,1627644369718.0522,1627644370033.0,314.94775390625
496,1627644369748.9697,1627644370582.0,833.0302734375
497,1627644369780.886,1627644370621.0,840.114013671875
498,1627644369809.8076,1627644370067.0,257.1923828125
499,1627644369836.7356,1627644370098.0,261.264404296875
500,1627644369855.6853,1627644370662.0,806.314697265625
501,1627644369883.6099,1627644370697.0,813.39013671875
502,1627644369899.5664,1627644370237.0,337.43359375
503,1627644369922.3577,1627644370272.0,349.642333984375
504,1627644369953.81,1627644370725.0,771.18994140625
505,1627644369996.6528,1627644370757.0,760.34716796875
506,1627644370025.574,1627644370431.0,405.426025390625
507,1627644370054.4988,1627644370465.0,410.501220703125
508,1627644370073.449,1627644370789.0,715.551025390625
509,1627644370103.3813,1627644370934.0,830.61865234375
510,1627644370139.022,1627644370499.0,359.97802734375
511,1627644370164.9556,1627644370529.0,364.04443359375
512,1627644370192.8784,1627644370976.0,783.12158203125
513,1627644370223.7957,1627644371014.0,790.204345703125
514,1627644370251.7202,1627644370560.0,308.27978515625
515,1627644370282.639,1627644370605.0,322.361083984375
516,1627644370298.438,1627644371048.0,749.56201171875
517,1627644370320.64,1627644371090.0,769.360107421875
518,1627644370353.8442,1627644370668.0,314.15576171875
519,1627644370399.6787,1627644370705.0,305.3212890625
520,1627644370425.607,1627644371131.0,705.39306640625
521,1627644370457.5244,1627644371186.0,728.4755859375
522,1627644370486.486,1627644370808.0,321.513916015625
523,1627644370503.3997,1627644370838.0,334.600341796875
524,1627644370517.395,1627644371205.0,687.60498046875
525,1627644370535.3132,1627644371234.0,698.686767578125
526,1627644370567.228,1627644370870.0,302.77197265625
527,1627644370597.1475,1627644370903.0,305.8525390625
528,1627644370629.064,1627644371272.0,642.93603515625
529,1627644370657.9841,1627644371299.0,641.015869140625
530,1627644370687.9058,1627644370933.0,245.09423828125
531,1627644370703.8616,1627644370974.0,270.138427734375
532,1627644370732.785,1627644371334.0,601.215087890625
533,1627644370748.7422,1627644371365.0,616.2578125
534,1627644370779.6597,1627644371011.0,231.34033203125
535,1627644370813.5718,1627644371049.0,235.42822265625
536,1627644370842.4907,1627644371398.0,555.50927734375
537,1627644370857.486,1627644371548.0,690.513916015625
538,1627644370875.411,1627644371088.0,212.589111328125
539,1627644370904.3784,1627644371129.0,224.62158203125
540,1627644370938.4407,1627644371593.0,654.559326171875
541,1627644370966.3635,1627644371638.0,671.636474609375
542,1627644370996.2827,1627644371169.0,172.71728515625
543,1627644371027.2007,1627644371300.0,272.79931640625
544,1627644371057.121,1627644371689.0,631.87890625
545,1627644371089.0354,1627644371740.0,650.964599609375
