,start,end,delta
895,1627643231560.4746,1627643247942.0,16381.525390625
896,1627643231571.446,1627643247996.0,16424.553955078125
897,1627643231584.4119,1627643245933.0,14348.588134765625
898,1627643231596.3792,1627643245967.0,14370.620849609375
899,1627643231603.3596,1627643248067.0,16463.640380859375
900,1627643231614.3315,1627643248188.0,16573.66845703125
901,1627643231625.302,1627643246002.0,14376.697998046875
902,1627643231634.2769,1627643246036.0,14401.72314453125
903,1627643231642.2578,1627643248241.0,16598.7421875
904,1627643231652.2312,1627643248294.0,16641.768798828125
905,1627643231665.1956,1627643246070.0,14404.804443359375
906,1627643231673.1729,1627643246103.0,14429.8271484375
907,1627643231682.1494,1627643248353.0,16670.8505859375
908,1627643231692.1233,1627643248405.0,16712.876708984375
909,1627643231703.0942,1627643246247.0,14543.90576171875
910,1627643231711.0723,1627643246388.0,14676.927734375
911,1627643231723.0408,1627643248444.0,16720.959228515625
912,1627643231735.0088,1627643248478.0,16742.9912109375
913,1627643231747.9749,1627643246461.0,14713.025146484375
914,1627643231757.9478,1627643246468.0,14710.05224609375
915,1627643231768.9197,1627643248517.0,16748.080322265625
916,1627643231782.8804,1627643248552.0,16769.11962890625
917,1627643231789.861,1627643246525.0,14735.138916015625
918,1627643231799.8357,1627643246866.0,15066.164306640625
919,1627643231813.7983,1627643248583.0,16769.20166015625
920,1627643231826.7637,1627643248612.0,16785.236328125
921,1627643231835.7397,1627643246703.0,14867.26025390625
922,1627643231851.7004,1627643246829.0,14977.299560546875
923,1627643231865.6592,1627643248767.0,16901.3408203125
924,1627643231879.6213,1627643248783.0,16903.378662109375
925,1627643231893.5847,1627643246862.0,14968.415283203125
926,1627643231908.5452,1627643247003.0,15094.454833984375
927,1627643231922.5063,1627643248927.0,17004.49365234375
928,1627643231934.475,1627643248962.0,17027.52490234375
929,1627643231947.441,1627643247036.0,15088.55908203125
930,1627643231961.4033,1627643247070.0,15108.5966796875
931,1627643231973.3706,1627643248995.0,17021.62939453125
932,1627643231984.3425,1627643249028.0,17043.657470703125
933,1627643231997.3071,1627643247111.0,15113.69287109375
934,1627643232011.2693,1627643247136.0,15124.730712890625
935,1627643232021.2422,1627643249059.0,17037.7578125
936,1627643232033.2102,1627643249099.0,17065.789794921875
937,1627643232048.1711,1627643247177.0,15128.828857421875
938,1627643232059.1416,1627643247197.0,15137.8583984375
939,1627643232071.1099,1627643249137.0,17065.89013671875
940,1627643232082.081,1627643249293.0,17210.9189453125
941,1627643232096.0435,1627643247232.0,15135.95654296875
942,1627643232108.0105,1627643247266.0,15157.989501953125
943,1627643232117.9905,1627643249314.0,17196.009521484375
944,1627643232132.9438,1627643249353.0,17220.05615234375
945,1627643232140.9216,1627643247411.0,15270.078369140625
946,1627643232149.8997,1627643247452.0,15302.100341796875
947,1627643232160.8699,1627643249388.0,17227.130126953125
948,1627643232168.8474,1627643249419.0,17250.152587890625
949,1627643232175.8286,1627643247480.0,15304.17138671875
950,1627643232181.8123,1627643247519.0,15337.187744140625
951,1627643232187.797,1627643249571.0,17383.202880859375
952,1627643232195.7754,1627643249606.0,17410.224609375
953,1627643232201.7595,1627643247556.0,15354.240478515625
954,1627643232207.1812,1627643247593.0,15385.81884765625
955,1627643232214.1575,1627643249737.0,17522.842529296875
956,1627643232220.114,1627643249773.0,17552.885986328125
957,1627643232226.0989,1627643247971.0,15744.901123046875
958,1627643232232.083,1627643247754.0,15521.9169921875
959,1627643232238.0671,1627643249905.0,17666.932861328125
960,1627643232245.0488,1627643249940.0,17694.951171875
961,1627643232254.0242,1627643247781.0,15526.975830078125
962,1627643232262.0366,1627643247822.0,15559.96337890625
963,1627643232269.9832,1627643249969.0,17699.016845703125
964,1627643232281.9497,1627643250011.0,17729.05029296875
965,1627643232290.9595,1627643247980.0,15689.04052734375
966,1627643232299.9019,1627643248043.0,15743.09814453125
967,1627643232310.8723,1627643250034.0,17723.127685546875
968,1627643232319.8496,1627643250072.0,17752.150390625
969,1627643232325.8337,1627643248095.0,15769.166259765625
970,1627643232331.8477,1627643248190.0,15858.15234375
971,1627643232338.7976,1627643250106.0,17767.202392578125
972,1627643232344.8132,1627643250140.0,17795.186767578125
973,1627643232350.7646,1627643248248.0,15897.2353515625
974,1627643232356.7485,1627643248302.0,15945.25146484375
975,1627643232363.7297,1627643250178.0,17814.270263671875
976,1627643232369.7146,1627643250221.0,17851.285400390625
977,1627643232375.6992,1627643248356.0,15980.30078125
978,1627643232382.6792,1627643248427.0,16044.32080078125
979,1627643232388.696,1627643250249.0,17860.303955078125
980,1627643232395.6448,1627643250282.0,17886.355224609375
981,1627643232401.6646,1627643248454.0,16052.33544921875
982,1627643232408.6587,1627643248490.0,16081.34130859375
983,1627643232415.5925,1627643250309.0,17893.407470703125
984,1627643232422.6057,1627643250338.0,17915.394287109375
985,1627643232429.556,1627643248526.0,16096.444091796875
986,1627643232437.5332,1627643248558.0,16120.466796875
987,1627643232447.507,1627643250372.0,17924.492919921875
988,1627643232459.477,1627643250405.0,17945.52294921875
989,1627643232466.4556,1627643248705.0,16238.54443359375
990,1627643232472.4404,1627643248840.0,16367.5595703125
991,1627643232482.413,1627643250475.0,17992.5869140625
992,1627643232493.384,1627643250485.0,17991.615966796875
993,1627643232501.3647,1627643248875.0,16373.63525390625
994,1627643232509.3555,1627643248914.0,16404.64453125
995,1627643232518.319,1627643250516.0,17997.680908203125
996,1627643232532.2817,1627643250659.0,18126.71826171875
997,1627643232539.2607,1627643248950.0,16410.7392578125
998,1627643232546.2427,1627643249098.0,16551.75732421875
999,1627643232556.2163,1627643250690.0,18133.78369140625
1000,1627643232568.1858,1627643250826.0,18257.814208984375
1001,1627643232575.1643,1627643249135.0,16559.835693359375
1002,1627643232582.1465,1627643249167.0,16584.853515625
1003,1627643232593.118,1627643250854.0,18260.882080078125
1004,1627643232604.0906,1627643250887.0,18282.909423828125
1005,1627643232610.0708,1627643249197.0,16586.92919921875
1006,1627643232618.0505,1627643249227.0,16608.949462890625
1007,1627643232630.02,1627643250917.0,18286.97998046875
1008,1627643232640.9883,1627643250966.0,18325.01171875
1009,1627643232647.9707,1627643249258.0,16610.029296875
1010,1627643232654.953,1627643249295.0,16640.047119140625
1011,1627643232663.9285,1627643250987.0,18323.071533203125
1012,1627643232671.9065,1627643251018.0,18346.093505859375
1013,1627643232678.888,1627643249337.0,16658.112060546875
1014,1627643232685.8687,1627643249367.0,16681.13134765625
1015,1627643232695.843,1627643251047.0,18351.156982421875
1016,1627643232703.8225,1627643251081.0,18377.177490234375
1017,1627643232710.8018,1627643249402.0,16691.1982421875
1018,1627643232717.7834,1627643249435.0,16717.216552734375
1019,1627643232727.7578,1627643251117.0,18389.2421875
1020,1627643232739.7258,1627643251158.0,18418.274169921875
1021,1627643232751.6938,1627643249571.0,16819.30615234375
1022,1627643232759.672,1627643249703.0,16943.327880859375
1023,1627643232772.639,1627643251190.0,18417.361083984375
1024,1627643232787.5967,1627643251223.0,18435.4033203125
1025,1627643232801.56,1627643249735.0,16933.43994140625
1026,1627643232812.5298,1627643249768.0,16955.47021484375
1027,1627643232825.4966,1627643251255.0,18429.50341796875
1028,1627643232840.455,1627643251286.0,18445.544921875
1029,1627643232851.4268,1627643249803.0,16951.5732421875
1030,1627643232859.4053,1627643249831.0,16971.5947265625
1031,1627643232869.379,1627643251330.0,18460.62109375
1032,1627643232883.3416,1627643251366.0,18482.658447265625
1033,1627643232890.3228,1627643249861.0,16970.67724609375
1034,1627643232897.3037,1627643249894.0,16996.6962890625
1035,1627643232906.2793,1627643251397.0,18490.720703125
1036,1627643232916.2524,1627643251431.0,18514.74755859375
1037,1627643232923.2346,1627643250032.0,17108.765380859375
1038,1627643232930.2178,1627643250067.0,17136.7822265625
1039,1627643232939.1946,1627643251470.0,18530.805419921875
1040,1627643232949.167,1627643251499.0,18549.8330078125
1041,1627643232957.1428,1627643250103.0,17145.857177734375
1042,1627643232964.1272,1627643250137.0,17172.872802734375
1043,1627643232971.1074,1627643251534.0,18562.892578125
1044,1627643232984.0723,1627643251563.0,18578.927734375
1045,1627643232998.0347,1627643250175.0,17176.96533203125
1046,1627643233013.9915,1627643250221.0,17207.008544921875
1047,1627643233026.959,1627643251598.0,18571.041015625
1048,1627643233042.9148,1627643251626.0,18583.085205078125
1049,1627643233057.8743,1627643250254.0,17196.125732421875
1050,1627643233067.8486,1627643250383.0,17315.1513671875
1051,1627643233079.818,1627643251657.0,18577.181884765625
1052,1627643233094.7747,1627643251791.0,18696.225341796875
1053,1627643233110.733,1627643250423.0,17312.26708984375
1054,1627643233120.7058,1627643250453.0,17332.294189453125
1055,1627643233132.6743,1627643251833.0,18700.32568359375
1056,1627643233149.6284,1627643251980.0,18830.37158203125
1057,1627643233162.5938,1627643250490.0,17327.40625
1058,1627643233172.5686,1627643250521.0,17348.431396484375
1059,1627643233182.5417,1627643252023.0,18840.458251953125
1060,1627643233194.5093,1627643252163.0,18968.49072265625
1061,1627643233210.467,1627643250551.0,17340.532958984375
1062,1627643233220.4387,1627643250580.0,17359.561279296875
1063,1627643233227.4226,1627643252199.0,18971.577392578125
1064,1627643233240.3867,1627643252233.0,18992.61328125
1065,1627643233251.3564,1627643250613.0,17361.6435546875
1066,1627643233264.3242,1627643250641.0,17376.67578125
1067,1627643233277.2878,1627643252274.0,18996.712158203125
1068,1627643233291.2505,1627643252306.0,19014.74951171875
1069,1627643233299.2297,1627643250676.0,17376.770263671875
1070,1627643233309.2017,1627643250808.0,17498.79833984375
1071,1627643233323.165,1627643252338.0,19014.8349609375
1072,1627643233330.1475,1627643252368.0,19037.8525390625
1073,1627643233338.1265,1627643250957.0,17618.87353515625
1074,1627643233348.1,1627643251086.0,17737.89990234375
1075,1627643233363.0608,1627643252398.0,19034.939208984375
1076,1627643233371.0361,1627643252435.0,19063.9638671875
1077,1627643233379.0151,1627643251124.0,17744.98486328125
1078,1627643233389.9863,1627643251157.0,17767.013671875
1079,1627643233404.946,1627643252477.0,19072.053955078125
1080,1627643233412.9253,1627643252497.0,19084.07470703125
1081,1627643233419.9067,1627643251301.0,17881.09326171875
1082,1627643233430.8765,1627643251337.0,17906.12353515625
1083,1627643233442.8457,1627643252526.0,19083.154296875
1084,1627643233450.8237,1627643252557.0,19106.17626953125
1085,1627643233458.804,1627643251375.0,17916.196044921875
1086,1627643233470.7717,1627643251407.0,17936.228271484375
1087,1627643233483.7356,1627643252701.0,19217.264404296875
1088,1627643233492.7114,1627643252738.0,19245.28857421875
1089,1627643233504.6797,1627643251445.0,17940.3203125
1090,1627643233519.6401,1627643251496.0,17976.35986328125
1091,1627643233529.6133,1627643252774.0,19244.38671875
1092,1627643233538.5886,1627643252809.0,19270.411376953125
1093,1627643233547.5647,1627643251509.0,17961.435302734375
1094,1627643233558.5364,1627643251653.0,18094.463623046875
1095,1627643233566.5151,1627643252846.0,19279.48486328125
1096,1627643233573.4966,1627643252883.0,19309.50341796875
1097,1627643233584.4658,1627643251686.0,18101.5341796875
1098,1627643233593.4429,1627643251717.0,18123.55712890625
1099,1627643233602.418,1627643252920.0,19317.58203125
1100,1627643233610.396,1627643252959.0,19348.60400390625
1101,1627643233618.376,1627643251747.0,18128.6240234375
1102,1627643233624.3594,1627643251778.0,18153.640625
1103,1627643233631.3403,1627643252995.0,19363.65966796875
1104,1627643233638.3228,1627643253032.0,19393.67724609375
1105,1627643233645.3088,1627643251814.0,18168.691162109375
1106,1627643233653.2817,1627643251847.0,18193.71826171875
1107,1627643233662.2944,1627643253072.0,19409.70556640625
1108,1627643233669.265,1627643253106.0,19436.735107421875
1109,1627643233676.22,1627643251882.0,18205.780029296875
1110,1627643233682.2368,1627643251911.0,18228.76318359375
1111,1627643233690.2258,1627643253136.0,19445.774169921875
1112,1627643233698.161,1627643253174.0,19475.839111328125
1113,1627643233706.1394,1627643251943.0,18236.860595703125
1114,1627643233714.1196,1627643251982.0,18267.88037109375
1115,1627643233725.0896,1627643253310.0,19584.910400390625
1116,1627643233732.0706,1627643253349.0,19616.929443359375
1117,1627643233739.0518,1627643252043.0,18303.9482421875
1118,1627643233746.035,1627643252070.0,18323.965087890625
1119,1627643233757.0044,1627643253380.0,19622.99560546875
1120,1627643233764.984,1627643253428.0,19663.01611328125
1121,1627643233773.9592,1627643252212.0,18438.040771484375
1122,1627643233781.9377,1627643252260.0,18478.062255859375
1123,1627643233791.911,1627643253449.0,19657.089111328125
1124,1627643233802.8833,1627643253489.0,19686.11669921875
1125,1627643233809.8965,1627643252288.0,18478.103515625
1126,1627643233816.844,1627643252431.0,18614.156005859375
1127,1627643233826.8254,1627643253522.0,19695.174560546875
1128,1627643233834.8276,1627643253551.0,19716.17236328125
1129,1627643233840.7812,1627643252457.0,18616.21875
1130,1627643233847.7622,1627643252600.0,18752.23779296875
1131,1627643233857.735,1627643253583.0,19725.264892578125
1132,1627643233864.7156,1627643253614.0,19749.284423828125
1133,1627643233871.6968,1627643252631.0,18759.30322265625
1134,1627643233878.679,1627643252663.0,18784.321044921875
1135,1627643233887.688,1627643253644.0,19756.31201171875
1136,1627643233895.6345,1627643253678.0,19782.365478515625
1137,1627643233901.6414,1627643252699.0,18797.358642578125
1138,1627643233908.5989,1627643252740.0,18831.401123046875
1139,1627643233917.5742,1627643253717.0,19799.42578125
1140,1627643233927.549,1627643253845.0,19917.450927734375
1141,1627643233938.5183,1627643252777.0,18838.481689453125
1142,1627643233945.5007,1627643252811.0,18865.499267578125
1143,1627643233958.4978,1627643253883.0,19924.502197265625
1144,1627643233968.4377,1627643253914.0,19945.562255859375
1145,1627643233976.4192,1627643252855.0,18878.580810546875
1146,1627643233984.3958,1627643252890.0,18905.604248046875
1147,1627643233993.3726,1627643253952.0,19958.62744140625
1148,1627643234004.3425,1627643254100.0,20095.657470703125
1149,1627643234011.3274,1627643252925.0,18913.672607421875
1150,1627643234019.3347,1627643252961.0,18941.665283203125
1151,1627643234026.284,1627643254133.0,20106.716064453125
1152,1627643234034.2634,1627643254171.0,20136.736572265625
1153,1627643234043.2715,1627643253005.0,18961.728515625
1154,1627643234049.2234,1627643253039.0,18989.776611328125
1155,1627643234056.2053,1627643254205.0,20148.794677734375
1156,1627643234063.1868,1627643254343.0,20279.813232421875
1157,1627643234072.1934,1627643253082.0,19009.806640625
1158,1627643234078.1765,1627643253110.0,19031.823486328125
1159,1627643234085.1584,1627643254373.0,20287.841552734375
1160,1627643234091.1626,1627643254513.0,20421.83740234375
1161,1627643234096.1284,1627643253165.0,19068.87158203125
1162,1627643234103.081,1627643253291.0,19187.9189453125
1163,1627643234109.0945,1627643254544.0,20434.905517578125
1164,1627643234116.0442,1627643254582.0,20465.955810546875
1165,1627643234123.0254,1627643253336.0,19212.974609375
1166,1627643234132.0042,1627643253368.0,19235.995849609375
1167,1627643234140.992,1627643254806.0,20665.008056640625
1168,1627643234146.9624,1627643254771.0,20624.03759765625
1169,1627643234153.9443,1627643253398.0,19244.0556640625
1170,1627643234160.9622,1627643253431.0,19270.037841796875
1171,1627643234168.9036,1627643254808.0,20639.096435546875
1172,1627643234175.915,1627643254944.0,20768.0849609375
1173,1627643234182.8655,1627643253467.0,19284.134521484375
1174,1627643234189.8477,1627643253523.0,19333.15234375
1175,1627643234199.8206,1627643254975.0,20775.179443359375
1176,1627643234207.8008,1627643255007.0,20799.19921875
1177,1627643234217.771,1627643253649.0,19431.22900390625
1178,1627643234226.7505,1627643253698.0,19471.24951171875
1179,1627643234236.722,1627643255040.0,20803.278076171875
1180,1627643234243.703,1627643255080.0,20836.297119140625
1181,1627643234250.6858,1627643253721.0,19470.314208984375
1182,1627643234257.6658,1627643253760.0,19502.334228515625
1183,1627643234265.677,1627643255392.0,21126.322998046875
1184,1627643234272.6267,1627643255163.0,20890.373291015625
1185,1627643234278.6467,1627643253784.0,19505.353271484375
1186,1627643234285.6287,1627643253930.0,19644.371337890625
1187,1627643234291.607,1627643255208.0,20916.39306640625
1188,1627643234297.5906,1627643255255.0,20957.409423828125
1189,1627643234304.5422,1627643253969.0,19664.457763671875
1190,1627643234310.5554,1627643254004.0,19693.444580078125
1191,1627643234317.5063,1627643255326.0,21008.49365234375
1192,1627643234325.5076,1627643255351.0,21025.492431640625
1193,1627643234331.4683,1627643254038.0,19706.53173828125
1194,1627643234338.4502,1627643254072.0,19733.5498046875
1195,1627643234347.4255,1627643255408.0,21060.574462890625
1196,1627643234354.4297,1627643255432.0,21077.5703125
1197,1627643234361.3892,1627643254210.0,19848.61083984375
1198,1627643234368.369,1627643254255.0,19886.631103515625
1199,1627643234376.3484,1627643255474.0,21097.651611328125
1200,1627643234386.3584,1627643255506.0,21119.6416015625
1201,1627643234392.3052,1627643254386.0,19993.69482421875
1202,1627643234399.2874,1627643254549.0,20149.712646484375
1203,1627643234411.2546,1627643255544.0,21132.745361328125
1204,1627643234425.2185,1627643255580.0,21154.781494140625
1205,1627643234434.1948,1627643254569.0,20134.80517578125
1206,1627643234446.1616,1627643254605.0,20158.83837890625
1207,1627643234461.1208,1627643255614.0,21152.879150390625
1208,1627643234476.0806,1627643255647.0,21170.91943359375
1209,1627643234487.051,1627643254653.0,20165.948974609375
1210,1627643234500.0205,1627643254695.0,20194.9794921875
1211,1627643234515.9756,1627643255683.0,21167.0244140625
1212,1627643234528.9392,1627643255721.0,21192.060791015625
1213,1627643234540.9077,1627643254839.0,20298.09228515625
1214,1627643234554.8713,1627643254873.0,20318.128662109375
1215,1627643234566.8396,1627643255758.0,21191.160400390625
1216,1627643234576.8135,1627643255876.0,21299.1865234375
1217,1627643234584.79,1627643254902.0,20317.2099609375
1218,1627643234599.7515,1627643255042.0,20442.24853515625
1219,1627643234609.7253,1627643255910.0,21300.274658203125
1220,1627643234618.7012,1627643255966.0,21347.298828125
1221,1627643234627.6765,1627643255078.0,20450.323486328125
1222,1627643234636.6523,1627643255112.0,20475.34765625
1223,1627643234642.637,1627643255979.0,21336.363037109375
1224,1627643234651.6135,1627643256013.0,21361.386474609375
1225,1627643234659.5906,1627643255157.0,20497.409423828125
1226,1627643234670.5623,1627643255204.0,20533.437744140625
1227,1627643234679.541,1627643256041.0,21361.458984375
1228,1627643234686.5205,1627643256075.0,21388.4794921875
1229,1627643234697.4907,1627643255250.0,20552.50927734375
1230,1627643234705.4685,1627643255297.0,20591.531494140625
1231,1627643234711.4512,1627643256107.0,21395.548828125
1232,1627643234720.4285,1627643256141.0,21420.571533203125
1233,1627643234730.403,1627643255345.0,20614.596923828125
1234,1627643234743.3662,1627643255384.0,20640.6337890625
1235,1627643234752.3413,1627643256277.0,21524.65869140625
1236,1627643234759.323,1627643256308.0,21548.677001953125
1237,1627643234772.2917,1627643255437.0,20664.708251953125
1238,1627643234784.2593,1627643255467.0,20682.74072265625
1239,1627643234796.227,1627643256339.0,21542.77294921875
1240,1627643234804.2034,1627643256370.0,21565.796630859375
1241,1627643234815.1738,1627643255499.0,20683.826171875
1242,1627643234827.1414,1627643255537.0,20709.858642578125
1243,1627643234835.1204,1627643256401.0,21565.879638671875
1244,1627643234843.102,1627643256428.0,21584.89794921875
1245,1627643234854.07,1627643255691.0,20836.929931640625
1246,1627643234862.0498,1627643255714.0,20851.9501953125
1247,1627643234869.0303,1627643256565.0,21695.9697265625
1248,1627643234876.012,1627643256612.0,21735.988037109375
1249,1627643234883.991,1627643255750.0,20866.009033203125
1250,1627643234892.965,1627643255870.0,20977.034912109375
1251,1627643234899.9475,1627643256639.0,21739.052490234375
1252,1627643234906.9302,1627643256686.0,21779.06982421875
1253,1627643234912.912,1627643255907.0,20994.087890625
1254,1627643234923.8828,1627643255942.0,21018.1171875
1255,1627643234930.8967,1627643256717.0,21786.103271484375
1256,1627643234937.879,1627643256753.0,21815.12109375
1257,1627643234943.8633,1627643256074.0,21130.13671875
1258,1627643234950.8113,1627643256110.0,21159.188720703125
1259,1627643234956.8276,1627643256797.0,21840.17236328125
1260,1627643234963.778,1627643256813.0,21849.221923828125
1261,1627643234969.7617,1627643256246.0,21276.23828125
1262,1627643234976.7676,1627643256277.0,21300.232421875
1263,1627643234983.7231,1627643256844.0,21860.27685546875
1264,1627643234990.7039,1627643256989.0,21998.296142578125
1265,1627643234999.682,1627643256418.0,21418.318115234375
1266,1627643235007.6853,1627643256444.0,21436.314697265625
1267,1627643235014.6738,1627643257013.0,21998.326171875
1268,1627643235021.622,1627643257060.0,22038.3779296875
1269,1627643235031.631,1627643256475.0,21443.368896484375
1270,1627643235039.574,1627643256506.0,21466.426025390625
1271,1627643235046.5564,1627643257091.0,22044.443603515625
1272,1627643235053.5386,1627643257128.0,22074.46142578125
1273,1627643235067.5027,1627643256541.0,21473.497314453125
1274,1627643235075.5098,1627643256580.0,21504.490234375
1275,1627643235082.4915,1627643257167.0,22084.508544921875
1276,1627643235089.4731,1627643257215.0,22125.52685546875
1277,1627643235098.4167,1627643256612.0,21513.583251953125
1278,1627643235110.3835,1627643256639.0,21528.616455078125
1279,1627643235117.3655,1627643257345.0,22227.634521484375
1280,1627643235123.3816,1627643257376.0,22252.618408203125
1281,1627643235130.3691,1627643256682.0,21551.630859375
1282,1627643235140.307,1627643256717.0,21576.693115234375
1283,1627643235147.2856,1627643257405.0,22257.71435546875
1284,1627643235155.265,1627643257437.0,22281.735107421875
1285,1627643235162.2837,1627643256748.0,21585.71630859375
1286,1627643235171.2556,1627643256889.0,21717.744384765625
1287,1627643235180.2224,1627643257480.0,22299.777587890625
1288,1627643235186.2058,1627643257511.0,22324.794189453125
1289,1627643235193.1646,1627643256914.0,21720.83544921875
1290,1627643235202.1401,1627643257060.0,21857.85986328125
1291,1627643235209.1582,1627643257547.0,22337.841796875
1292,1627643235217.1006,1627643257586.0,22368.8994140625
1293,1627643235224.0806,1627643257101.0,21876.91943359375
1294,1627643235233.0576,1627643257167.0,21933.9423828125
1295,1627643235242.0315,1627643257620.0,22377.968505859375
1296,1627643235254.0005,1627643257655.0,22400.99951171875
1297,1627643235260.016,1627643257171.0,21910.98388671875
1298,1627643235267.9631,1627643257206.0,21938.036865234375
1299,1627643235277.9382,1627643257693.0,22415.061767578125
1300,1627643235290.9038,1627643257744.0,22453.09619140625
1301,1627643235296.8867,1627643257236.0,21939.11328125
1302,1627643235303.8992,1627643257267.0,21963.100830078125
1303,1627643235311.8452,1627643257763.0,22451.15478515625
1304,1627643235323.8152,1627643257807.0,22483.184814453125
1305,1627643235330.7961,1627643257300.0,21969.203857421875
1306,1627643235341.7668,1627643257437.0,22095.233154296875
1307,1627643235353.734,1627643257838.0,22484.26611328125
1308,1627643235360.7468,1627643257874.0,22513.253173828125
1309,1627643235370.6895,1627643257478.0,22107.310546875
1310,1627643235380.6633,1627643257518.0,22137.336669921875
1311,1627643235389.638,1627643257920.0,22530.362060546875
1312,1627643235396.644,1627643257943.0,22546.35595703125
1313,1627643235406.5913,1627643257544.0,22137.40869140625
1314,1627643235416.5662,1627643257580.0,22163.433837890625
1315,1627643235426.54,1627643257977.0,22550.4599609375
1316,1627643235433.5222,1627643258021.0,22587.477783203125
1317,1627643235441.5002,1627643257618.0,22176.499755859375
1318,1627643235448.4797,1627643257652.0,22203.520263671875
1319,1627643235455.4932,1627643258053.0,22597.5068359375
1320,1627643235462.4438,1627643258090.0,22627.55615234375
1321,1627643235470.4233,1627643257694.0,22223.57666015625
1322,1627643235482.3906,1627643257727.0,22244.609375
1323,1627643235489.3704,1627643258126.0,22636.629638671875
1324,1627643235498.3464,1627643258159.0,22660.653564453125
1325,1627643235508.3213,1627643257763.0,22254.6787109375
1326,1627643235514.3035,1627643257803.0,22288.696533203125
1327,1627643235523.2815,1627643258196.0,22672.718505859375
1328,1627643235530.2612,1627643258228.0,22697.73876953125
1329,1627643235541.2373,1627643257842.0,22300.7626953125
1330,1627643235548.2163,1627643257878.0,22329.78369140625
1331,1627643235557.1914,1627643258265.0,22707.80859375
1332,1627643235564.173,1627643258290.0,22725.826904296875
1333,1627643235578.1326,1627643257914.0,22335.867431640625
1334,1627643235588.108,1627643257946.0,22357.89208984375
1335,1627643235595.0889,1627643258323.0,22727.9111328125
1336,1627643235604.066,1627643258466.0,22861.93408203125
1337,1627643235617.0298,1627643257983.0,22365.97021484375
1338,1627643235628.997,1627643258019.0,22390.0029296875
1339,1627643235637.9749,1627643258608.0,22970.025146484375
1340,1627643235647.9482,1627643258639.0,22991.0517578125
1341,1627643235661.9092,1627643258058.0,22396.0908203125
1342,1627643235668.8923,1627643258092.0,22423.107666015625
1343,1627643235677.8687,1627643258768.0,23090.13134765625
1344,1627643235687.841,1627643258910.0,23222.158935546875
1345,1627643235700.8052,1627643258132.0,22431.19482421875
1346,1627643235708.7832,1627643258165.0,22456.216796875
1347,1627643235715.7673,1627643258941.0,23225.232666015625
1348,1627643235724.7412,1627643258983.0,23258.2587890625
1349,1627643235738.7046,1627643258201.0,22462.29541015625
1350,1627643235745.6875,1627643258233.0,22487.3125
1351,1627643235753.665,1627643259039.0,23285.3349609375
1352,1627643235765.6333,1627643259076.0,23310.36669921875
1353,1627643235777.603,1627643258372.0,22594.39697265625
1354,1627643235786.5776,1627643258513.0,22726.42236328125
1355,1627643235796.5493,1627643259092.0,23295.45068359375
1356,1627643235809.5173,1627643259242.0,23432.482666015625
1357,1627643235821.4824,1627643258546.0,22724.517578125
1358,1627643235829.4612,1627643258675.0,22845.538818359375
1359,1627643235839.4343,1627643259376.0,23536.565673828125
1360,1627643235853.3977,1627643259550.0,23696.602294921875
1361,1627643235867.3596,1627643258721.0,22853.640380859375
1362,1627643235879.3281,1627643258753.0,22873.671875
1363,1627643235889.3027,1627643259563.0,23673.697265625
1364,1627643235906.272,1627643259708.0,23801.72802734375
1365,1627643235917.2263,1627643258777.0,22859.773681640625
1366,1627643235925.2048,1627643258808.0,22882.795166015625
1367,1627643235936.1765,1627643259750.0,23813.823486328125
1368,1627643235950.139,1627643259788.0,23837.861083984375
1369,1627643235960.1116,1627643258839.0,22878.888427734375
1370,1627643235968.0908,1627643258870.0,22901.9091796875
1371,1627643235982.0547,1627643259821.0,23838.9453125
1372,1627643235994.0227,1627643259857.0,23862.977294921875
1373,1627643236002.9985,1627643258910.0,22907.00146484375
1374,1627643236010.992,1627643258941.0,22930.008056640625
1375,1627643236026.9329,1627643259892.0,23865.067138671875
1376,1627643236036.9065,1627643259926.0,23889.093505859375
1377,1627643236044.8862,1627643258983.0,22938.11376953125
1378,1627643236057.8508,1627643259015.0,22957.149169921875
1379,1627643236069.8176,1627643259963.0,23893.182373046875
1380,1627643236076.8022,1627643259997.0,23920.19775390625
1381,1627643236084.7803,1627643259061.0,22976.2197265625
1382,1627643236095.7498,1627643259105.0,23009.250244140625
1383,1627643236105.7244,1627643260034.0,23928.275634765625
1384,1627643236113.7012,1627643260084.0,23970.298828125
1385,1627643236124.6743,1627643259130.0,23005.32568359375
1386,1627643236135.6428,1627643259168.0,23032.357177734375
1387,1627643236146.6128,1627643260107.0,23960.38720703125
1388,1627643236153.595,1627643260141.0,23987.405029296875
1389,1627643236160.5784,1627643259196.0,23035.421630859375
1390,1627643236170.5488,1627643259226.0,23055.451171875
1391,1627643236177.5305,1627643260181.0,24003.469482421875
1392,1627643236183.5146,1627643260327.0,24143.4853515625
1393,1627643236190.4978,1627643259263.0,23072.502197265625
1394,1627643236199.471,1627643259291.0,23091.529052734375
1395,1627643236208.4478,1627643260375.0,24166.55224609375
1396,1627643236215.4302,1627643260411.0,24195.56982421875
1397,1627643236222.4092,1627643259324.0,23101.5908203125
1398,1627643236232.3848,1627643259458.0,23225.615234375
1399,1627643236248.349,1627643260444.0,24195.65087890625
1400,1627643236256.3196,1627643260475.0,24218.680419921875
1401,1627643236263.3022,1627643259491.0,23227.69775390625
1402,1627643236276.2666,1627643259524.0,23247.7333984375
1403,1627643236284.2444,1627643260504.0,24219.755615234375
